"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"5yrs_2017_2021"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	28.230	0.165	27.908	28.555	30266	105639160
"Male and female"	"5yrs_2017_2021"	"Colon and Rectum"	"Hispanic (All Races)"	32.821	0.127	32.572	33.071	72635	302941138
"Male and female"	"5yrs_2017_2021"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	6507	0
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	8.612	0.021	8.571	8.652	181345	1635299861
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	7.374	0.023	7.330	7.419	113318	996790386
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	9.991	0.068	9.858	10.124	23225	216359258
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	14.814	0.330	14.174	15.477	2163	13569919
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	11.240	0.104	11.037	11.447	12063	105639160
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	13.721	0.083	13.559	13.885	29612	302941138
"Male and female"	"5yrs_2017_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	964	0
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"AllRaceEth"	13.491	0.026	13.440	13.543	273864	1635299861
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Non-Hispanic White"	13.474	0.031	13.413	13.534	202303	996790386
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Non-Hispanic Black"	16.361	0.092	16.182	16.542	34131	216359258
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.558	0.318	11.942	13.198	1678	13569919
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.699	0.098	9.507	9.894	10073	105639160
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Hispanic (All Races)"	12.060	0.080	11.903	12.218	24493	302941138
"Male and female"	"5yrs_2017_2021"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	1186	0
"Male and female"	"5yrs_2017_2021"	"Larynx"	"AllRaceEth"	2.890	0.012	2.866	2.913	60519	1635299861
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Non-Hispanic White"	3.030	0.015	3.001	3.059	45600	996790386
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Non-Hispanic Black"	3.792	0.042	3.710	3.877	8535	216359258
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	3.087	0.152	2.796	3.401	443	13569919
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.976	0.031	0.916	1.038	1047	105639160
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Hispanic (All Races)"	2.089	0.033	2.026	2.154	4452	302941138
"Male and female"	"5yrs_2017_2021"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	442	0
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"AllRaceEth"	53.252	0.052	53.151	53.354	1099683	1635299861
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Non-Hispanic White"	57.655	0.063	57.532	57.777	883923	996790386
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Non-Hispanic Black"	54.780	0.167	54.454	55.107	116338	216359258
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	54.185	0.658	52.904	55.490	7334	13569919
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	32.572	0.180	32.221	32.927	34064	105639160
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Hispanic (All Races)"	27.848	0.124	27.604	28.092	54051	302941138
"Male and female"	"5yrs_2017_2021"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3973	0
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"AllRaceEth"	22.686	0.035	22.617	22.755	438204	1635299861
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Non-Hispanic White"	29.876	0.050	29.779	29.973	402932	996790386
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.926	0.022	0.883	0.970	1869	216359258
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.983	0.270	8.463	9.527	1186	13569919
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.232	0.034	1.166	1.301	1330	105639160
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.677	0.048	4.584	4.772	10528	302941138
"Male and female"	"5yrs_2017_2021"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	20359	0
"Male and female"	"5yrs_2017_2021"	"Breast"	"AllRaceEth"	68.464	0.061	68.344	68.585	1319378	1635299861
"Male and female"	"5yrs_2017_2021"	"Breast"	"Non-Hispanic White"	70.725	0.076	70.576	70.875	960802	996790386
"Male and female"	"5yrs_2017_2021"	"Breast"	"Non-Hispanic Black"	72.454	0.190	72.081	72.828	153536	216359258
"Male and female"	"5yrs_2017_2021"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	57.583	0.675	56.267	58.923	7772	13569919
"Male and female"	"5yrs_2017_2021"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	57.012	0.230	56.562	57.465	62784	105639160
"Male and female"	"5yrs_2017_2021"	"Breast"	"Hispanic (All Races)"	52.999	0.156	52.694	53.305	124213	302941138
"Male and female"	"5yrs_2017_2021"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	10271	0
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"AllRaceEth"	3.817	0.015	3.787	3.848	64207	1635299861
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Non-Hispanic White"	3.523	0.019	3.486	3.561	37467	996790386
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Non-Hispanic Black"	4.527	0.048	4.433	4.621	9407	216359258
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	5.262	0.209	4.860	5.689	663	13569919
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.179	0.054	3.074	3.288	3499	105639160
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Hispanic (All Races)"	4.797	0.044	4.711	4.885	12432	302941138
"Male and female"	"5yrs_2017_2021"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	739	0
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.544	0.027	14.491	14.598	295923	1635299861
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.329	0.033	14.265	14.394	208044	996790386
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	16.463	0.088	16.290	16.637	37098	216359258
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	13.908	0.328	13.273	14.566	1922	13569919
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	11.892	0.104	11.690	12.097	13450	105639160
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	13.670	0.078	13.518	13.824	32847	302941138
"Male and female"	"5yrs_2017_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	2562	0
"Male and female"	"5yrs_2017_2021"	"Ovary"	"AllRaceEth"	5.279	0.017	5.245	5.312	101342	1635299861
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Non-Hispanic White"	5.335	0.021	5.294	5.376	72393	996790386
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Non-Hispanic Black"	4.755	0.049	4.659	4.851	10075	216359258
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.636	0.212	5.227	6.067	751	13569919
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	4.877	0.067	4.745	5.011	5355	105639160
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Hispanic (All Races)"	5.109	0.049	5.014	5.205	12093	302941138
"Male and female"	"5yrs_2017_2021"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	675	0
"Male and female"	"5yrs_2017_2021"	"Prostate"	"AllRaceEth"	52.518	0.050	52.420	52.616	1137313	1635299861
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Non-Hispanic White"	50.747	0.057	50.635	50.860	808734	996790386
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Non-Hispanic Black"	77.620	0.188	77.251	77.991	180579	216359258
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	36.066	0.518	35.059	37.096	5224	13569919
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	26.239	0.158	25.930	26.550	28712	105639160
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Hispanic (All Races)"	39.329	0.141	39.053	39.606	84070	302941138
"Male and female"	"5yrs_2017_2021"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	29994	0
"Male and female"	"5yrs_2017_2021"	"Testis"	"AllRaceEth"	2.892	0.014	2.865	2.919	45261	1635299861
"Male and female"	"5yrs_2017_2021"	"Testis"	"Non-Hispanic White"	3.486	0.020	3.446	3.525	31560	996790386
"Male and female"	"5yrs_2017_2021"	"Testis"	"Non-Hispanic Black"	0.750	0.019	0.712	0.788	1587	216359258
"Male and female"	"5yrs_2017_2021"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.074	0.155	2.777	3.394	407	13569919
"Male and female"	"5yrs_2017_2021"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.071	0.031	1.011	1.134	1210	105639160
"Male and female"	"5yrs_2017_2021"	"Testis"	"Hispanic (All Races)"	2.955	0.031	2.895	3.016	9593	302941138
"Male and female"	"5yrs_2017_2021"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	904	0
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"AllRaceEth"	18.833	0.031	18.773	18.894	380764	1635299861
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Non-Hispanic White"	21.403	0.038	21.328	21.479	323373	996790386
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Non-Hispanic Black"	11.408	0.078	11.256	11.562	22938	216359258
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	11.605	0.312	11.002	12.233	1496	13569919
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.068	0.091	7.891	8.247	8212	105639160
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Hispanic (All Races)"	10.550	0.077	10.399	10.702	20164	302941138
"Male and female"	"5yrs_2017_2021"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	4581	0
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"AllRaceEth"	17.313	0.030	17.254	17.373	341382	1635299861
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.532	0.037	17.459	17.605	245487	996790386
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	18.763	0.096	18.576	18.952	40766	216359258
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	25.788	0.448	24.916	26.682	3541	13569919
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	8.123	0.088	7.952	8.297	8843	105639160
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	17.633	0.091	17.454	17.813	40463	302941138
"Male and female"	"5yrs_2017_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2282	0
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"AllRaceEth"	6.312	0.019	6.275	6.350	115962	1635299861
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.164	0.026	7.114	7.215	88570	996790386
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.045	0.045	3.958	4.133	8656	216359258
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.056	0.200	4.671	5.463	675	13569919
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.769	0.061	3.651	3.889	3976	105639160
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.216	0.048	5.123	5.311	13198	302941138
"Male and female"	"5yrs_2017_2021"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	887	0
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"AllRaceEth"	12.924	0.028	12.869	12.979	224352	1635299861
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Non-Hispanic White"	13.635	0.037	13.562	13.707	151926	996790386
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Non-Hispanic Black"	7.764	0.062	7.643	7.886	16538	216359258
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	12.648	0.319	12.030	13.290	1654	13569919
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	14.169	0.114	13.947	14.394	15791	105639160
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Hispanic (All Races)"	13.141	0.072	13.000	13.283	35171	302941138
"Male and female"	"5yrs_2017_2021"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	3272	0
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"AllRaceEth"	2.515	0.012	2.490	2.539	42507	1635299861
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.732	0.017	2.699	2.765	28420	996790386
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.590	0.035	2.521	2.660	5612	216359258
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.763	0.116	1.544	2.005	243	13569919
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.316	0.035	1.248	1.387	1429	105639160
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.263	0.030	2.205	2.323	6287	302941138
"Male and female"	"5yrs_2017_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	516	0
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	18.509	0.031	18.447	18.571	362045	1635299861
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	19.414	0.039	19.339	19.490	275317	996790386
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	13.814	0.084	13.651	13.979	29033	216359258
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.227	0.339	13.570	14.907	1893	13569919
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	12.959	0.112	12.740	13.181	13757	105639160
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.326	0.093	17.144	17.509	38080	302941138
"Male and female"	"5yrs_2017_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3965	0
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"AllRaceEth"	7.087	0.019	7.050	7.125	142792	1635299861
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Non-Hispanic White"	6.213	0.021	6.172	6.255	92395	996790386
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Non-Hispanic Black"	14.422	0.086	14.254	14.592	29999	216359258
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.832	0.234	6.381	7.306	916	13569919
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.970	0.062	3.848	4.094	4206	105639160
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Hispanic (All Races)"	6.731	0.059	6.616	6.848	14061	302941138
"Male and female"	"5yrs_2017_2021"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1215	0
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"AllRaceEth"	14.070	0.028	14.016	14.125	268499	1635299861
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Non-Hispanic White"	14.929	0.035	14.861	14.997	204854	996790386
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Non-Hispanic Black"	10.780	0.074	10.635	10.926	22365	216359258
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.944	0.310	11.343	12.567	1573	13569919
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.015	0.089	7.841	8.191	8333	105639160
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Hispanic (All Races)"	11.425	0.073	11.282	11.568	27683	302941138
"Male and female"	"5yrs_2017_2021"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	3691	0
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"AllRaceEth"	0.758	0.006	0.746	0.771	14861	1635299861
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Non-Hispanic White"	0.840	0.008	0.825	0.855	12346	996790386
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Non-Hispanic Black"	0.381	0.014	0.354	0.411	751	216359258
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.621	0.073	0.487	0.780	78	13569919
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.336	0.018	0.301	0.374	344	105639160
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Hispanic (All Races)"	0.646	0.019	0.610	0.684	1280	302941138
"Male and female"	"5yrs_2017_2021"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	62	0
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"AllRaceEth"	0.306	0.004	0.297	0.314	5201	1635299861
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.165	0.004	0.157	0.173	1943	996790386
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.751	0.019	0.714	0.790	1603	216359258
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.281	0.048	0.195	0.392	36	13569919
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.136	0.011	0.115	0.160	147	105639160
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.505	0.015	0.476	0.535	1255	302941138
"Male and female"	"5yrs_2017_2021"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	217	0
"Male and female"	"10yrs_2012_2021"	"All Sites"	"AllRaceEth"	451.191	0.111	450.973	451.408	17180846	3231959499
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Non-Hispanic White"	469.389	0.135	469.124	469.653	13019866	2003782010
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Non-Hispanic Black"	458.976	0.347	458.296	459.658	1864086	423617318
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	409.083	1.324	406.491	411.687	103441	26816258
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	296.528	0.398	295.749	297.308	577218	198671190
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Hispanic (All Races)"	354.771	0.311	354.162	355.381	1436966	579072723
"Male and female"	"10yrs_2012_2021"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	179269	0
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"AllRaceEth"	11.957	0.018	11.922	11.992	464981	3231959499
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	13.283	0.022	13.239	13.327	374196	2003782010
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	8.844	0.047	8.752	8.937	37390	423617318
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	10.911	0.210	10.504	11.329	2926	26816258
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	8.274	0.065	8.147	8.404	16537	198671190
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	7.255	0.044	7.169	7.342	29718	579072723
"Male and female"	"10yrs_2012_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	4214	0
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"AllRaceEth"	4.565	0.011	4.544	4.587	179686	3231959499
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Non-Hispanic White"	5.065	0.013	5.039	5.092	148008	2003782010
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Non-Hispanic Black"	3.727	0.031	3.666	3.788	15339	423617318
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	4.654	0.141	4.382	4.938	1195	26816258
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	2.126	0.034	2.060	2.194	4085	198671190
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Hispanic (All Races)"	2.754	0.028	2.699	2.810	10380	579072723
"Male and female"	"10yrs_2012_2021"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	679	0
"Male and female"	"10yrs_2012_2021"	"Stomach"	"AllRaceEth"	6.478	0.013	6.452	6.504	245721	3231959499
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Non-Hispanic White"	5.265	0.014	5.238	5.293	149096	2003782010
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Non-Hispanic Black"	9.967	0.053	9.864	10.070	38421	423617318
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	8.100	0.190	7.731	8.480	1971	26816258
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	9.571	0.073	9.428	9.715	17936	198671190
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Hispanic (All Races)"	9.520	0.052	9.419	9.623	36740	579072723
"Male and female"	"10yrs_2012_2021"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	1557	0
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"AllRaceEth"	37.733	0.032	37.669	37.796	1422443	3231959499
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Non-Hispanic White"	37.725	0.038	37.650	37.800	1036981	2003782010
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Non-Hispanic Black"	43.459	0.108	43.248	43.671	172857	423617318
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	42.074	0.428	41.240	42.920	10509	26816258
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	29.476	0.126	29.230	29.723	57060	198671190
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Hispanic (All Races)"	33.828	0.097	33.639	34.018	134143	579072723
"Male and female"	"10yrs_2012_2021"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	10893	0
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	8.574	0.015	8.545	8.603	344730	3231959499
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	7.245	0.016	7.214	7.277	214741	2003782010
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	10.593	0.051	10.494	10.693	46722	423617318
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	14.731	0.243	14.260	15.215	4010	26816258
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	12.148	0.081	11.989	12.308	23476	198671190
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	13.797	0.062	13.676	13.919	54198	579072723
"Male and female"	"10yrs_2012_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1583	0
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"AllRaceEth"	13.247	0.019	13.210	13.284	512484	3231959499
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Non-Hispanic White"	13.212	0.022	13.169	13.255	383646	2003782010
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Non-Hispanic Black"	16.248	0.067	16.117	16.379	63297	423617318
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.112	0.232	11.661	12.576	2969	26816258
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.646	0.074	9.502	9.792	17786	198671190
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Hispanic (All Races)"	11.809	0.060	11.693	11.927	42930	579072723
"Male and female"	"10yrs_2012_2021"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	1856	0
"Male and female"	"10yrs_2012_2021"	"Larynx"	"AllRaceEth"	3.098	0.009	3.080	3.115	123616	3231959499
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Non-Hispanic White"	3.239	0.011	3.218	3.260	94405	2003782010
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Non-Hispanic Black"	4.080	0.032	4.017	4.143	17257	423617318
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	3.122	0.113	2.904	3.352	828	26816258
