"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	30.573	0.188	30.206	30.943	27668	95316312
"Male and female"	"5yrs_2013_2017"	"Colon and Rectum"	"Hispanic (All Races)"	34.680	0.144	34.399	34.962	64084	280661155
"Male and female"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	5590	0
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	8.590	0.021	8.548	8.632	169613	1603379153
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	7.180	0.023	7.135	7.224	105321	1005334133
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	11.131	0.074	10.986	11.277	24060	208645446
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	14.885	0.351	14.205	15.588	1982	13422107
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	12.893	0.122	12.655	13.135	11657	95316312
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	13.906	0.090	13.730	14.085	25834	280661155
"Male and female"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	759	0
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"AllRaceEth"	13.026	0.027	12.974	13.079	246287	1603379153
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic White"	12.972	0.031	12.912	13.033	185986	1005334133
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Black"	16.140	0.096	15.952	16.329	30256	208645446
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	11.694	0.333	11.050	12.365	1365	13422107
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.504	0.108	9.294	9.718	8143	95316312
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Hispanic (All Races)"	11.598	0.086	11.430	11.769	19656	280661155
"Male and female"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	881	0
"Male and female"	"5yrs_2013_2017"	"Larynx"	"AllRaceEth"	3.243	0.013	3.218	3.269	63165	1603379153
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic White"	3.378	0.016	3.348	3.409	48566	1005334133
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Black"	4.285	0.047	4.193	4.379	8757	208645446
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	3.305	0.168	2.985	3.650	428	13422107
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.010	0.034	0.944	1.079	910	95316312
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Hispanic (All Races)"	2.318	0.037	2.245	2.392	4183	280661155
"Male and female"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	321	0
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"AllRaceEth"	58.873	0.057	58.762	58.984	1117930	1603379153
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic White"	63.177	0.067	63.045	63.309	911363	1005334133
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Black"	61.301	0.186	60.937	61.667	116644	208645446
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	57.330	0.735	55.898	58.789	6726	13422107
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	35.164	0.207	34.760	35.571	30365	95316312
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Hispanic (All Races)"	30.435	0.142	30.157	30.715	49522	280661155
"Male and female"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3310	0
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"AllRaceEth"	22.558	0.036	22.488	22.629	410103	1603379153
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic White"	29.277	0.050	29.180	29.374	381020	1005334133
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.017	0.024	0.970	1.066	1883	208645446
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.741	0.281	8.200	9.308	1058	13422107
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.365	0.039	1.288	1.444	1249	95316312
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.799	0.052	4.697	4.903	9342	280661155
"Male and female"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	15551	0
"Male and female"	"5yrs_2013_2017"	"Breast"	"AllRaceEth"	67.859	0.062	67.737	67.982	1242967	1603379153
"Male and female"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic White"	69.941	0.076	69.793	70.090	929102	1005334133
"Male and female"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Black"	72.969	0.199	72.580	73.360	142870	208645446
"Male and female"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	56.573	0.702	55.205	57.965	7055	13422107
"Male and female"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	53.790	0.241	53.318	54.265	51305	95316312
"Male and female"	"5yrs_2013_2017"	"Breast"	"Hispanic (All Races)"	51.977	0.168	51.649	52.306	104645	280661155
"Male and female"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	7990	0
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"AllRaceEth"	3.950	0.016	3.919	3.982	64838	1603379153
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic White"	3.663	0.019	3.625	3.702	39193	1005334133
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Black"	4.971	0.052	4.870	5.074	9694	208645446
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	4.947	0.207	4.551	5.369	606	13422107
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.397	0.060	3.280	3.517	3276	95316312
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Hispanic (All Races)"	4.978	0.048	4.883	5.073	11450	280661155
"Male and female"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	619	0
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.366	0.028	14.312	14.421	276701	1603379153
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.460	0.033	14.395	14.525	204056	1005334133
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	15.620	0.091	15.443	15.799	31681	208645446
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	12.901	0.327	12.267	13.558	1681	13422107
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	10.973	0.108	10.763	11.186	10739	95316312
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	12.877	0.082	12.716	13.039	26529	280661155
"Male and female"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	2015	0
"Male and female"	"5yrs_2013_2017"	"Ovary"	"AllRaceEth"	5.901	0.018	5.865	5.937	108074	1603379153
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic White"	6.052	0.022	6.009	6.096	80721	1005334133
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Black"	5.168	0.053	5.064	5.273	10006	208645446
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.817	0.226	5.382	6.278	719	13422107
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.121	0.075	4.976	5.270	4864	95316312
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Hispanic (All Races)"	5.496	0.055	5.389	5.604	11138	280661155
"Male and female"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	626	0
"Male and female"	"5yrs_2013_2017"	"Prostate"	"AllRaceEth"	49.232	0.050	49.133	49.331	987079	1603379153
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic White"	46.774	0.057	46.663	46.885	706280	1005334133
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Black"	75.220	0.196	74.836	75.605	157417	208645446
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	34.290	0.546	33.228	35.378	4358	13422107
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	24.494	0.168	24.166	24.825	22371	95316312
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Hispanic (All Races)"	39.935	0.155	39.631	40.240	71256	280661155
"Male and female"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	25397	0
"Male and female"	"5yrs_2013_2017"	"Testis"	"AllRaceEth"	2.874	0.014	2.847	2.901	44343	1603379153
"Male and female"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic White"	3.541	0.020	3.502	3.580	32576	1005334133
"Male and female"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Black"	0.735	0.019	0.697	0.774	1486	208645446
"Male and female"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.212	0.159	2.908	3.539	427	13422107
"Male and female"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.024	0.032	0.963	1.088	1065	95316312
"Male and female"	"5yrs_2013_2017"	"Testis"	"Hispanic (All Races)"	2.650	0.030	2.592	2.710	8094	280661155
"Male and female"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	695	0
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"AllRaceEth"	20.255	0.033	20.190	20.321	379433	1603379153
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic White"	22.790	0.041	22.710	22.870	326770	1005334133
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Black"	11.986	0.084	11.821	12.152	21570	208645446
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.852	0.358	12.160	13.572	1429	13422107
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.569	0.103	8.367	8.774	7181	95316312
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Hispanic (All Races)"	11.204	0.087	11.034	11.375	17915	280661155
"Male and female"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	4568	0
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"AllRaceEth"	17.072	0.031	17.011	17.133	317611	1603379153
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.244	0.037	17.171	17.317	233954	1005334133
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	19.126	0.101	18.928	19.325	38029	208645446
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	23.070	0.445	22.205	23.959	2916	13422107
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	8.182	0.096	7.994	8.373	7512	95316312
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	17.124	0.098	16.932	17.316	33540	280661155
"Male and female"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1660	0
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"AllRaceEth"	6.581	0.020	6.542	6.620	115291	1603379153
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.473	0.026	7.422	7.525	90169	1005334133
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.146	0.047	4.055	4.238	8356	208645446
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.780	0.200	4.395	5.189	611	13422107
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.824	0.066	3.697	3.954	3528	95316312
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.227	0.051	5.126	5.328	11860	280661155
"Male and female"	"5yrs_2013_2017"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	767	0
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"AllRaceEth"	14.418	0.030	14.359	14.477	242731	1603379153
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Non-Hispanic White"	15.475	0.039	15.399	15.552	172100	1005334133
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Non-Hispanic Black"	9.223	0.069	9.087	9.360	18488	208645446
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	12.172	0.319	11.555	12.812	1548	13422107
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	15.531	0.127	15.283	15.782	15321	95316312
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Hispanic (All Races)"	13.709	0.079	13.554	13.865	32514	280661155
"Male and female"	"5yrs_2013_2017"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	2760	0
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"AllRaceEth"	2.659	0.013	2.634	2.685	43644	1603379153
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.885	0.017	2.852	2.920	30022	1005334133
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.724	0.037	2.652	2.797	5651	208645446
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.702	0.117	1.481	1.946	227	13422107
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.326	0.038	1.253	1.401	1292	95316312
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.406	0.033	2.341	2.472	5949	280661155
"Male and female"	"5yrs_2013_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	503	0
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.465	0.033	19.400	19.530	357095	1603379153
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	20.342	0.040	20.264	20.421	277152	1005334133
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.711	0.090	14.535	14.888	28564	208645446
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.587	0.367	13.876	15.324	1733	13422107
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.317	0.125	13.074	13.564	11905	95316312
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	18.021	0.104	17.819	18.225	33746	280661155
"Male and female"	"5yrs_2013_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3995	0
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"AllRaceEth"	7.086	0.020	7.047	7.125	133220	1603379153
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Non-Hispanic White"	6.243	0.021	6.201	6.285	88801	1005334133
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Non-Hispanic Black"	14.376	0.091	14.199	14.554	26976	208645446
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.016	0.258	6.519	7.539	813	13422107
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.995	0.069	3.862	4.133	3536	95316312
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Hispanic (All Races)"	6.867	0.065	6.740	6.997	12027	280661155
"Male and female"	"5yrs_2013_2017"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1067	0
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"AllRaceEth"	14.641	0.029	14.584	14.698	263795	1603379153
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Non-Hispanic White"	15.471	0.036	15.401	15.540	204816	1005334133
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Non-Hispanic Black"	11.322	0.080	11.167	11.479	21565	208645446
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.711	0.326	11.081	12.366	1412	13422107
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.179	0.098	7.988	8.372	7308	95316312
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Hispanic (All Races)"	11.777	0.080	11.620	11.936	25118	280661155
"Male and female"	"5yrs_2013_2017"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	3576	0
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"AllRaceEth"	0.894	0.007	0.880	0.908	16342	1603379153
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Non-Hispanic White"	0.993	0.009	0.977	1.010	13953	1005334133
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Non-Hispanic Black"	0.448	0.017	0.416	0.482	783	208645446
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.776	0.089	0.611	0.968	84	13422107
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.340	0.021	0.301	0.382	286	95316312
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Hispanic (All Races)"	0.700	0.021	0.659	0.743	1180	280661155
"Male and female"	"5yrs_2013_2017"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	56	0
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"AllRaceEth"	0.358	0.005	0.348	0.367	5844	1603379153
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.212	0.005	0.203	0.221	2440	1005334133
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.812	0.020	0.772	0.853	1650	208645446
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.291	0.052	0.199	0.411	34	13422107
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.174	0.014	0.148	0.204	160	95316312
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.612	0.018	0.578	0.648	1343	280661155
"Male and female"	"5yrs_2013_2017"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	217	0
"Male and female"	"10yrs_2008_2017"	"All Sites"	"AllRaceEth"	462.681	0.116	462.454	462.909	16407240	3149032934
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Non-Hispanic White"	478.506	0.138	478.235	478.776	12677667	2006115507
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Non-Hispanic Black"	478.120	0.373	477.388	478.852	1747509	406368467
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	402.786	1.410	400.028	405.558	90783	26288301
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	302.985	0.443	302.118	303.854	492308	177070428
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Hispanic (All Races)"	362.825	0.345	362.149	363.502	1236962	533190231
"Male and female"	"10yrs_2008_2017"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	162011	0
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"AllRaceEth"	11.729	0.018	11.693	11.765	425010	3149032934
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	12.808	0.022	12.764	12.852	344278	2006115507
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	9.395	0.051	9.296	9.495	36248	406368467
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	10.163	0.215	9.747	10.592	2470	26288301
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	8.099	0.071	7.961	8.239	13695	177070428
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	7.226	0.048	7.132	7.321	24993	533190231
"Male and female"	"10yrs_2008_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	3326	0
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"AllRaceEth"	4.663	0.011	4.641	4.686	169485	3149032934
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Non-Hispanic White"	5.048	0.014	5.021	5.075	139606	2006115507
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Non-Hispanic Black"	4.338	0.036	4.268	4.408	15953	406368467
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	4.356	0.147	4.072	4.653	981	26288301
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	2.203	0.039	2.128	2.280	3446	177070428
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Hispanic (All Races)"	2.854	0.032	2.792	2.917	8879	533190231
"Male and female"	"10yrs_2008_2017"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	620	0
"Male and female"	"10yrs_2008_2017"	"Stomach"	"AllRaceEth"	6.635	0.014	6.608	6.663	234103	3149032934
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Non-Hispanic White"	5.413	0.014	5.385	5.442	146296	2006115507
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Non-Hispanic Black"	10.504	0.057	10.393	10.617	36079	406368467
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	8.037	0.205	7.641	8.448	1720	26288301
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	10.686	0.086	10.519	10.855	16407	177070428
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Hispanic (All Races)"	10.056	0.059	9.941	10.172	32318	533190231
"Male and female"	"10yrs_2008_2017"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	1283	0
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"AllRaceEth"	40.393	0.034	40.326	40.460	1427695	3149032934
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Non-Hispanic White"	40.087	0.040	40.009	40.164	1068654	2006115507
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Non-Hispanic Black"	48.033	0.120	47.798	48.268	171661	406368467
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	42.635	0.464	41.731	43.553	9436	26288301
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	32.167	0.145	31.882	32.453	51471	177070428
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Hispanic (All Races)"	35.845	0.110	35.629	36.061	116773	533190231
"Male and female"	"10yrs_2008_2017"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	9700	0
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	8.093	0.015	8.064	8.123	300585	3149032934
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	6.682	0.016	6.651	6.713	186534	2006115507
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	10.729	0.053	10.625	10.834	42889	406368467
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	13.657	0.251	13.171	14.157	3316	26288301
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	13.439	0.094	13.255	13.624	21598	177070428
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	13.528	0.067	13.397	13.659	44940	533190231
"Male and female"	"10yrs_2008_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1308	0
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"AllRaceEth"	12.729	0.019	12.691	12.766	455231	3149032934
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Non-Hispanic White"	12.628	0.022	12.585	12.670	347543	2006115507
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Non-Hispanic Black"	15.992	0.070	15.854	16.130	55377	406368467
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.992	0.241	10.525	11.473	2349	26288301
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.436	0.081	9.277	9.596	14168	177070428
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Hispanic (All Races)"	11.440	0.065	11.314	11.567	34330	533190231
"Male and female"	"10yrs_2008_2017"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	1464	0
"Male and female"	"10yrs_2008_2017"	"Larynx"	"AllRaceEth"	3.443	0.010	3.424	3.462	126685	3149032934
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Non-Hispanic White"	3.556	0.012	3.533	3.578	98061	2006115507
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Non-Hispanic Black"	4.628	0.036	4.558	4.700	17567	406368467
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	3.173	0.122	2.939	3.421	754	26288301
